,artist,artist_id,genres,track_id,popularity,image_url
3910,Woodlock,1slZr3FGlh153jH8xW6SNa,indiecoustica,03cDw9iq5KedboH2bU6G1p,57,https://i.scdn.co/image/ab6761610000e5ebce406ed40621ed93079178c5
3911,Woodlock,1slZr3FGlh153jH8xW6SNa,stomp and holler,03cDw9iq5KedboH2bU6G1p,57,https://i.scdn.co/image/ab6761610000e5ebce406ed40621ed93079178c5
3912,Old Sea Brigade,6vUNwmljZAcn7tNtUoxG45,indie anthem-folk,7zkXBmkaHsRzzSAc60bKNH,64,https://i.scdn.co/image/ab6761610000e5eb639835243d3488207f4b8948
3913,Old Sea Brigade,6vUNwmljZAcn7tNtUoxG45,indie folk,7zkXBmkaHsRzzSAc60bKNH,64,https://i.scdn.co/image/ab6761610000e5eb639835243d3488207f4b8948
3914,Old Sea Brigade,6vUNwmljZAcn7tNtUoxG45,pop folk,7zkXBmkaHsRzzSAc60bKNH,64,https://i.scdn.co/image/ab6761610000e5eb639835243d3488207f4b8948
3915,Old Sea Brigade,6vUNwmljZAcn7tNtUoxG45,stomp and holler,7zkXBmkaHsRzzSAc60bKNH,64,https://i.scdn.co/image/ab6761610000e5eb639835243d3488207f4b8948
3916,Handsome Ghost,3IaqL9bsZtYJkqNLiovVho,indie electropop,7k72bd7LDOOJSY0uIQgxE1,44,https://i.scdn.co/image/ab6761610000e5ebb6c8ad2dbd66a403bb2f74a4
3917,Handsome Ghost,3IaqL9bsZtYJkqNLiovVho,indie poptimism,7k72bd7LDOOJSY0uIQgxE1,44,https://i.scdn.co/image/ab6761610000e5ebb6c8ad2dbd66a403bb2f74a4
3918,Handsome Ghost,3IaqL9bsZtYJkqNLiovVho,indiecoustica,7k72bd7LDOOJSY0uIQgxE1,44,https://i.scdn.co/image/ab6761610000e5ebb6c8ad2dbd66a403bb2f74a4
3919,Handsome Ghost,3IaqL9bsZtYJkqNLiovVho,nyc pop,7k72bd7LDOOJSY0uIQgxE1,44,https://i.scdn.co/image/ab6761610000e5ebb6c8ad2dbd66a403bb2f74a4
3920,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,chill pop,1MtqOE9Uy6SZjPnBi1X7pQ,81,https://i.scdn.co/image/ab6761610000e5eb7e75420ae58cf25941cb2cd4
3921,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,pop,1MtqOE9Uy6SZjPnBi1X7pQ,81,https://i.scdn.co/image/ab6761610000e5eb7e75420ae58cf25941cb2cd4
3922,SYML,6AyATGg7mDgBlZ4N5uNog0,pop,7rsTP6MbfJqXT11RiDDo5a,74,https://i.scdn.co/image/ab6761610000e5eb63de489d2b164a4768953938
3923,Charlotte Lawrence,7LImGq5KnzQobZciDJpeJb,alt z,7rsTP6MbfJqXT11RiDDo5a,63,https://i.scdn.co/image/ab6761610000e5eb06a5fda5840e6f483e21a9f0
3924,Charlotte Lawrence,7LImGq5KnzQobZciDJpeJb,dance pop,7rsTP6MbfJqXT11RiDDo5a,63,https://i.scdn.co/image/ab6761610000e5eb06a5fda5840e6f483e21a9f0
3925,Charlotte Lawrence,7LImGq5KnzQobZciDJpeJb,electropop,7rsTP6MbfJqXT11RiDDo5a,63,https://i.scdn.co/image/ab6761610000e5eb06a5fda5840e6f483e21a9f0
3926,Charlotte Lawrence,7LImGq5KnzQobZciDJpeJb,indie poptimism,7rsTP6MbfJqXT11RiDDo5a,63,https://i.scdn.co/image/ab6761610000e5eb06a5fda5840e6f483e21a9f0
3927,Charlotte Lawrence,7LImGq5KnzQobZciDJpeJb,pop,7rsTP6MbfJqXT11RiDDo5a,63,https://i.scdn.co/image/ab6761610000e5eb06a5fda5840e6f483e21a9f0
3928,Charlotte Lawrence,7LImGq5KnzQobZciDJpeJb,post-teen pop,7rsTP6MbfJqXT11RiDDo5a,63,https://i.scdn.co/image/ab6761610000e5eb06a5fda5840e6f483e21a9f0
3929,Charlotte Lawrence,7LImGq5KnzQobZciDJpeJb,social media pop,7rsTP6MbfJqXT11RiDDo5a,63,https://i.scdn.co/image/ab6761610000e5eb06a5fda5840e6f483e21a9f0
3930,ILLENIUM,45eNHdiiabvmbp4erw26rg,edm,7dWVYMBp1sAECRjWKh3ySp,75,https://i.scdn.co/image/ab6761610000e5eb81a0ab3a9a4326929a01b0f1
3931,ILLENIUM,45eNHdiiabvmbp4erw26rg,melodic dubstep,7dWVYMBp1sAECRjWKh3ySp,75,https://i.scdn.co/image/ab6761610000e5eb81a0ab3a9a4326929a01b0f1
3932,ILLENIUM,45eNHdiiabvmbp4erw26rg,pop,7dWVYMBp1sAECRjWKh3ySp,75,https://i.scdn.co/image/ab6761610000e5eb81a0ab3a9a4326929a01b0f1
3933,ILLENIUM,45eNHdiiabvmbp4erw26rg,pop dance,7dWVYMBp1sAECRjWKh3ySp,75,https://i.scdn.co/image/ab6761610000e5eb81a0ab3a9a4326929a01b0f1
3934,ILLENIUM,45eNHdiiabvmbp4erw26rg,tropical house,7dWVYMBp1sAECRjWKh3ySp,75,https://i.scdn.co/image/ab6761610000e5eb81a0ab3a9a4326929a01b0f1
3935,MAX,1bqxdqvUtPWZri43cKHac8,dance pop,7dWVYMBp1sAECRjWKh3ySp,71,https://i.scdn.co/image/ab6761610000e5eb354a84cfb27458618bca3ecb
3936,MAX,1bqxdqvUtPWZri43cKHac8,pop,7dWVYMBp1sAECRjWKh3ySp,71,https://i.scdn.co/image/ab6761610000e5eb354a84cfb27458618bca3ecb
3937,MAX,1bqxdqvUtPWZri43cKHac8,post-teen pop,7dWVYMBp1sAECRjWKh3ySp,71,https://i.scdn.co/image/ab6761610000e5eb354a84cfb27458618bca3ecb
3938,MAX,1bqxdqvUtPWZri43cKHac8,viral pop,7dWVYMBp1sAECRjWKh3ySp,71,https://i.scdn.co/image/ab6761610000e5eb354a84cfb27458618bca3ecb
3939,The Backseat Lovers,6p2HnfM955TI1bX34dkLnI,indie pop,3SsGrCb1eaSpGhRDqPaTln,70,https://i.scdn.co/image/ab6761610000e5eb42ba5ff4f62126b3c96803f6
3940,The Backseat Lovers,6p2HnfM955TI1bX34dkLnI,modern rock,3SsGrCb1eaSpGhRDqPaTln,70,https://i.scdn.co/image/ab6761610000e5eb42ba5ff4f62126b3c96803f6
3941,The Backseat Lovers,6p2HnfM955TI1bX34dkLnI,slc indie,3SsGrCb1eaSpGhRDqPaTln,70,https://i.scdn.co/image/ab6761610000e5eb42ba5ff4f62126b3c96803f6
3942,José González,6xrCU6zdcSTsG2hLrojpmI,gothenburg indie,0ZNYGrmcehorhh9JOeg5Iv,67,https://i.scdn.co/image/ab6761610000e5ebdb7c07bb0c0ff17cddf8bc0a
3943,José González,6xrCU6zdcSTsG2hLrojpmI,indie folk,0ZNYGrmcehorhh9JOeg5Iv,67,https://i.scdn.co/image/ab6761610000e5ebdb7c07bb0c0ff17cddf8bc0a
3944,José González,6xrCU6zdcSTsG2hLrojpmI,neo mellow,0ZNYGrmcehorhh9JOeg5Iv,67,https://i.scdn.co/image/ab6761610000e5ebdb7c07bb0c0ff17cddf8bc0a
3945,José González,6xrCU6zdcSTsG2hLrojpmI,stomp and holler,0ZNYGrmcehorhh9JOeg5Iv,67,https://i.scdn.co/image/ab6761610000e5ebdb7c07bb0c0ff17cddf8bc0a
3946,José González,6xrCU6zdcSTsG2hLrojpmI,swedish indie folk,0ZNYGrmcehorhh9JOeg5Iv,67,https://i.scdn.co/image/ab6761610000e5ebdb7c07bb0c0ff17cddf8bc0a
3947,José González,6xrCU6zdcSTsG2hLrojpmI,swedish indie pop,0ZNYGrmcehorhh9JOeg5Iv,67,https://i.scdn.co/image/ab6761610000e5ebdb7c07bb0c0ff17cddf8bc0a
3948,José González,6xrCU6zdcSTsG2hLrojpmI,swedish singer-songwriter,0ZNYGrmcehorhh9JOeg5Iv,67,https://i.scdn.co/image/ab6761610000e5ebdb7c07bb0c0ff17cddf8bc0a
3949,Nina Young,5kfKDSksVMsl63kpMZ8m2x,,6hxdw7ZDj7dmhpEo1TB0Fh,54,https://i.scdn.co/image/ab6761610000e5eb3dd9b359daadf0905e1c2542
3950,Garrett Kato,4S3VOqqGguEZu3vbJMig4t,indie folk,2Gxsh6YOXHo6VMgllzoxYr,61,https://i.scdn.co/image/ab6761610000e5ebd7686b8dd11d57c6cfad16b1
3951,Garrett Kato,4S3VOqqGguEZu3vbJMig4t,neo mellow,2Gxsh6YOXHo6VMgllzoxYr,61,https://i.scdn.co/image/ab6761610000e5ebd7686b8dd11d57c6cfad16b1
3952,SYML,6AyATGg7mDgBlZ4N5uNog0,pop,7IL4oYjqU58OrarBeQnn0x,74,https://i.scdn.co/image/ab6761610000e5eb63de489d2b164a4768953938
3953,Ben Abraham,3FfbgiZhcCkoiI7IzOwXlI,indie anthem-folk,5w4axvkZhiRqoE0PP6teSo,50,https://i.scdn.co/image/ab6761610000e5ebbbeb8b80abab9ba105880a9d
3954,Radical Face,5EM6xJN2QNk0cL7EEm9HR9,indie folk,1WFTbfjtW9DsL2txiNYKyK,60,https://i.scdn.co/image/ab6761610000e5ebc1deb0268116e18ddb60c670
3955,Radical Face,5EM6xJN2QNk0cL7EEm9HR9,jacksonville indie,1WFTbfjtW9DsL2txiNYKyK,60,https://i.scdn.co/image/ab6761610000e5ebc1deb0268116e18ddb60c670
3956,Radical Face,5EM6xJN2QNk0cL7EEm9HR9,stomp and holler,1WFTbfjtW9DsL2txiNYKyK,60,https://i.scdn.co/image/ab6761610000e5ebc1deb0268116e18ddb60c670
3957,Lily Kershaw,0p0ksmwMDQlAM24TWKu4Ua,folk-pop,3f5qREySyxn04acVAQadPg,51,https://i.scdn.co/image/ab6761610000e5eb739d08e326e501716b6a4fbc
3958,Goody Grace,1iH2Yx2Ea0kZ0zKI3Nlk30,pop rap,3f5qREySyxn04acVAQadPg,57,https://i.scdn.co/image/ab6761610000e5eb019c82e3a21b1e8f99fdea63
3959,Noah Gundersen,34482S5nfxR441wcnVfrHi,acoustic pop,4Lp2SmcFyyMiWzfsDV2Qzh,52,https://i.scdn.co/image/ab6761610000e5eb28ba0e6b777fd163ee81c864
3960,Noah Gundersen,34482S5nfxR441wcnVfrHi,alternative roots rock,4Lp2SmcFyyMiWzfsDV2Qzh,52,https://i.scdn.co/image/ab6761610000e5eb28ba0e6b777fd163ee81c864
3961,Noah Gundersen,34482S5nfxR441wcnVfrHi,indie folk,4Lp2SmcFyyMiWzfsDV2Qzh,52,https://i.scdn.co/image/ab6761610000e5eb28ba0e6b777fd163ee81c864
3962,Noah Gundersen,34482S5nfxR441wcnVfrHi,stomp and holler,4Lp2SmcFyyMiWzfsDV2Qzh,52,https://i.scdn.co/image/ab6761610000e5eb28ba0e6b777fd163ee81c864
3963,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,indie pop,4Lp2SmcFyyMiWzfsDV2Qzh,81,https://i.scdn.co/image/ab6761610000e5eb626686e362d30246e816cc5b
3964,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,la indie,4Lp2SmcFyyMiWzfsDV2Qzh,81,https://i.scdn.co/image/ab6761610000e5eb626686e362d30246e816cc5b
3965,Hollow Coves,7IAFAOtc9kTYNTizhLSWM6,indie folk,2nQUwM55eYkY2bWtF3EzCm,67,https://i.scdn.co/image/ab6761610000e5eb5a3071c1f11ee74dfe32e66e
3966,Aisha Badru,3vsVCHUe68gqUMIZwaVUIK,high vibe,3PTsvzTENG4jREGGQz9xpb,52,https://i.scdn.co/image/ab6761610000e5eb2414d5a09d7c4c5bf672c7bc
3967,Aisha Badru,3vsVCHUe68gqUMIZwaVUIK,indie folk,3PTsvzTENG4jREGGQz9xpb,52,https://i.scdn.co/image/ab6761610000e5eb2414d5a09d7c4c5bf672c7bc
3968,Aisha Badru,3vsVCHUe68gqUMIZwaVUIK,new americana,3PTsvzTENG4jREGGQz9xpb,52,https://i.scdn.co/image/ab6761610000e5eb2414d5a09d7c4c5bf672c7bc
3969,Aisha Badru,3vsVCHUe68gqUMIZwaVUIK,nyc pop,3PTsvzTENG4jREGGQz9xpb,52,https://i.scdn.co/image/ab6761610000e5eb2414d5a09d7c4c5bf672c7bc
3970,SYML,6AyATGg7mDgBlZ4N5uNog0,pop,4BrGYhbT975hwXXPBUqXNY,74,https://i.scdn.co/image/ab6761610000e5eb63de489d2b164a4768953938
3971,Belle Mt.,6DewGkgNz0j4pO3T2ZMUHS,,2K4uwGeeT2AmZgAgdxdDNM,41,https://i.scdn.co/image/ab6761610000e5eb8e94275bce5aabec3fd35ee6
3972,Benjamin Francis Leftwich,7D5oTJSXSHf51auG0106CQ,indie folk,4ePlZMnWntH6rq9xUpalnr,54,https://i.scdn.co/image/ab6761610000e5eb18e974436b4873ab232c51f0
3973,Benjamin Francis Leftwich,7D5oTJSXSHf51auG0106CQ,stomp and holler,4ePlZMnWntH6rq9xUpalnr,54,https://i.scdn.co/image/ab6761610000e5eb18e974436b4873ab232c51f0
3974,Benjamin Francis Leftwich,7D5oTJSXSHf51auG0106CQ,york indie,4ePlZMnWntH6rq9xUpalnr,54,https://i.scdn.co/image/ab6761610000e5eb18e974436b4873ab232c51f0
3975,Hollow Coves,7IAFAOtc9kTYNTizhLSWM6,indie folk,5zzbToGMuEli0E7RVFIhDA,67,https://i.scdn.co/image/ab6761610000e5eb5a3071c1f11ee74dfe32e66e
3976,Marc Scibilia,4CHiVarfTsFhkFOk5vHS77,acoustic pop,6v2NgEbmGFOulY74emLe6u,49,https://i.scdn.co/image/ab6761610000e5eb82f2f493a32f340f20a21238
3977,Marc Scibilia,4CHiVarfTsFhkFOk5vHS77,indie folk,6v2NgEbmGFOulY74emLe6u,49,https://i.scdn.co/image/ab6761610000e5eb82f2f493a32f340f20a21238
3978,Marc Scibilia,4CHiVarfTsFhkFOk5vHS77,indiecoustica,6v2NgEbmGFOulY74emLe6u,49,https://i.scdn.co/image/ab6761610000e5eb82f2f493a32f340f20a21238
3979,Marc Scibilia,4CHiVarfTsFhkFOk5vHS77,neo mellow,6v2NgEbmGFOulY74emLe6u,49,https://i.scdn.co/image/ab6761610000e5eb82f2f493a32f340f20a21238
3980,Marc Scibilia,4CHiVarfTsFhkFOk5vHS77,stomp and holler,6v2NgEbmGFOulY74emLe6u,49,https://i.scdn.co/image/ab6761610000e5eb82f2f493a32f340f20a21238
3981,Izzy Heltai,609L5isoR1bZrX1oB0y6dF,western mass indie,0erC8baMqhTGIHIGjvrxXD,28,https://i.scdn.co/image/ab6761610000e5eb2e1e22130af5a5f674cf90d2
3982,Hermanos Gutiérrez,73mSg0dykFyhvU96tb5xQV,,4TesXLELrAp8TPGHckP6Ap,65,https://i.scdn.co/image/ab6761610000e5eb83261376259ef7c98abb6673
3983,Dan Auerbach,6YWdHD3R863Apw1hkx3BwC,funk,4TesXLELrAp8TPGHckP6Ap,58,https://i.scdn.co/image/ab6761610000e5ebd5acf758a2b2e619a0767130
3984,Dan Auerbach,6YWdHD3R863Apw1hkx3BwC,garage rock,4TesXLELrAp8TPGHckP6Ap,58,https://i.scdn.co/image/ab6761610000e5ebd5acf758a2b2e619a0767130
3985,Dan Auerbach,6YWdHD3R863Apw1hkx3BwC,indie folk,4TesXLELrAp8TPGHckP6Ap,58,https://i.scdn.co/image/ab6761610000e5ebd5acf758a2b2e619a0767130
3986,Dan Auerbach,6YWdHD3R863Apw1hkx3BwC,modern blues rock,4TesXLELrAp8TPGHckP6Ap,58,https://i.scdn.co/image/ab6761610000e5ebd5acf758a2b2e619a0767130
3987,Dan Auerbach,6YWdHD3R863Apw1hkx3BwC,modern rock,4TesXLELrAp8TPGHckP6Ap,58,https://i.scdn.co/image/ab6761610000e5ebd5acf758a2b2e619a0767130
3988,Dan Auerbach,6YWdHD3R863Apw1hkx3BwC,punk blues,4TesXLELrAp8TPGHckP6Ap,58,https://i.scdn.co/image/ab6761610000e5ebd5acf758a2b2e619a0767130
3989,Dan Auerbach,6YWdHD3R863Apw1hkx3BwC,rock,4TesXLELrAp8TPGHckP6Ap,58,https://i.scdn.co/image/ab6761610000e5ebd5acf758a2b2e619a0767130
3990,Dan Auerbach,6YWdHD3R863Apw1hkx3BwC,roots rock,4TesXLELrAp8TPGHckP6Ap,58,https://i.scdn.co/image/ab6761610000e5ebd5acf758a2b2e619a0767130
3991,Dan Auerbach,6YWdHD3R863Apw1hkx3BwC,stomp and holler,4TesXLELrAp8TPGHckP6Ap,58,https://i.scdn.co/image/ab6761610000e5ebd5acf758a2b2e619a0767130
3992,Josiah and the Bonnevilles,3FMcVBx2TMq2f5gEPcUieC,indie folk,0Zd3ToqpLYV2nknlQuw7Vq,59,https://i.scdn.co/image/ab6761610000e5eb0537f88d0680ccb34d615d84
3993,Josiah and the Bonnevilles,3FMcVBx2TMq2f5gEPcUieC,modern folk rock,0Zd3ToqpLYV2nknlQuw7Vq,59,https://i.scdn.co/image/ab6761610000e5eb0537f88d0680ccb34d615d84
3994,Josiah and the Bonnevilles,3FMcVBx2TMq2f5gEPcUieC,stomp and holler,0Zd3ToqpLYV2nknlQuw7Vq,59,https://i.scdn.co/image/ab6761610000e5eb0537f88d0680ccb34d615d84
3995,Donovan Woods,4SOtk3HtPYKqxnVuxNBMti,acoustic pop,3c9srkZXPYH5969NYxVXZS,59,https://i.scdn.co/image/ab6761610000e5ebc9febff1605f26b8ff1a890a
3996,Donovan Woods,4SOtk3HtPYKqxnVuxNBMti,canadian singer-songwriter,3c9srkZXPYH5969NYxVXZS,59,https://i.scdn.co/image/ab6761610000e5ebc9febff1605f26b8ff1a890a
3997,Donovan Woods,4SOtk3HtPYKqxnVuxNBMti,indie folk,3c9srkZXPYH5969NYxVXZS,59,https://i.scdn.co/image/ab6761610000e5ebc9febff1605f26b8ff1a890a
3998,Donovan Woods,4SOtk3HtPYKqxnVuxNBMti,indiecoustica,3c9srkZXPYH5969NYxVXZS,59,https://i.scdn.co/image/ab6761610000e5ebc9febff1605f26b8ff1a890a
3999,Donovan Woods,4SOtk3HtPYKqxnVuxNBMti,neo mellow,3c9srkZXPYH5969NYxVXZS,59,https://i.scdn.co/image/ab6761610000e5ebc9febff1605f26b8ff1a890a
4000,Donovan Woods,4SOtk3HtPYKqxnVuxNBMti,new americana,3c9srkZXPYH5969NYxVXZS,59,https://i.scdn.co/image/ab6761610000e5ebc9febff1605f26b8ff1a890a
4001,Donovan Woods,4SOtk3HtPYKqxnVuxNBMti,stomp and holler,3c9srkZXPYH5969NYxVXZS,59,https://i.scdn.co/image/ab6761610000e5ebc9febff1605f26b8ff1a890a
4002,Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,boston folk,3c9srkZXPYH5969NYxVXZS,56,https://i.scdn.co/image/ab6761610000e5eb187dcf0ba4a6bbc520de178e
4003,Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,deep new americana,3c9srkZXPYH5969NYxVXZS,56,https://i.scdn.co/image/ab6761610000e5eb187dcf0ba4a6bbc520de178e
4004,Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,folk,3c9srkZXPYH5969NYxVXZS,56,https://i.scdn.co/image/ab6761610000e5eb187dcf0ba4a6bbc520de178e
4005,Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,indie folk,3c9srkZXPYH5969NYxVXZS,56,https://i.scdn.co/image/ab6761610000e5eb187dcf0ba4a6bbc520de178e
4006,Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,new americana,3c9srkZXPYH5969NYxVXZS,56,https://i.scdn.co/image/ab6761610000e5eb187dcf0ba4a6bbc520de178e
4007,Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,progressive bluegrass,3c9srkZXPYH5969NYxVXZS,56,https://i.scdn.co/image/ab6761610000e5eb187dcf0ba4a6bbc520de178e
4008,Aoife O'Donovan,1f3ubTd6eyxuy30ddDJQQa,stomp and holler,3c9srkZXPYH5969NYxVXZS,56,https://i.scdn.co/image/ab6761610000e5eb187dcf0ba4a6bbc520de178e
4009,Trevor Hall,3RMHexittaAZkf8zukkZB8,acoustic pop,2ak7xmwbLAADnngfYpLKuD,62,https://i.scdn.co/image/ab6761610000e5eb445d3693af2378ab56c083a3
4010,Trevor Hall,3RMHexittaAZkf8zukkZB8,high vibe,2ak7xmwbLAADnngfYpLKuD,62,https://i.scdn.co/image/ab6761610000e5eb445d3693af2378ab56c083a3
4011,Trevor Hall,3RMHexittaAZkf8zukkZB8,neo mellow,2ak7xmwbLAADnngfYpLKuD,62,https://i.scdn.co/image/ab6761610000e5eb445d3693af2378ab56c083a3
4012,Trevor Hall,3RMHexittaAZkf8zukkZB8,south carolina indie,2ak7xmwbLAADnngfYpLKuD,62,https://i.scdn.co/image/ab6761610000e5eb445d3693af2378ab56c083a3
4013,Angel Snow,4awtkia1cywuwJ2OrxNw6j,alternative americana,7khUiiyqFAluYRsw1ZKcWS,42,https://i.scdn.co/image/ab6761610000e5ebc01c33a0157c655bbc5360e2
4014,Angel Snow,4awtkia1cywuwJ2OrxNw6j,indie folk,7khUiiyqFAluYRsw1ZKcWS,42,https://i.scdn.co/image/ab6761610000e5ebc01c33a0157c655bbc5360e2
4015,Angel Snow,4awtkia1cywuwJ2OrxNw6j,new americana,7khUiiyqFAluYRsw1ZKcWS,42,https://i.scdn.co/image/ab6761610000e5ebc01c33a0157c655bbc5360e2
4016,Matt the Electrician,4OqDaxbU5qV78AIr6HneTn,indie folk,3IMVnJdSxf273uAT13oWVV,28,https://i.scdn.co/image/ab6761610000e5eb57a12cd893335d613c23aeb6
4017,Molly Parden,5dUUxJQg27XaHdKyLYwNg5,indie folk,2wgCnWW5jtA6aNAJxgcEN2,45,https://i.scdn.co/image/ab6761610000e5ebdecf072118f59278cfed5cbf
4018,Molly Parden,5dUUxJQg27XaHdKyLYwNg5,new americana,2wgCnWW5jtA6aNAJxgcEN2,45,https://i.scdn.co/image/ab6761610000e5ebdecf072118f59278cfed5cbf
4019,Bear's Den,0nJaMZM8paoA5HEUTUXPqi,folk-pop,7i3MO9TWVzZyfLghMs6qH5,60,https://i.scdn.co/image/ab6761610000e5eb9b3993b7de9e5e75e78cddc0
4020,Bear's Den,0nJaMZM8paoA5HEUTUXPqi,indie folk,7i3MO9TWVzZyfLghMs6qH5,60,https://i.scdn.co/image/ab6761610000e5eb9b3993b7de9e5e75e78cddc0
4021,Bear's Den,0nJaMZM8paoA5HEUTUXPqi,indie rock,7i3MO9TWVzZyfLghMs6qH5,60,https://i.scdn.co/image/ab6761610000e5eb9b3993b7de9e5e75e78cddc0
4022,Bear's Den,0nJaMZM8paoA5HEUTUXPqi,neo mellow,7i3MO9TWVzZyfLghMs6qH5,60,https://i.scdn.co/image/ab6761610000e5eb9b3993b7de9e5e75e78cddc0
4023,Bear's Den,0nJaMZM8paoA5HEUTUXPqi,stomp and flutter,7i3MO9TWVzZyfLghMs6qH5,60,https://i.scdn.co/image/ab6761610000e5eb9b3993b7de9e5e75e78cddc0
4024,Bear's Den,0nJaMZM8paoA5HEUTUXPqi,stomp and holler,7i3MO9TWVzZyfLghMs6qH5,60,https://i.scdn.co/image/ab6761610000e5eb9b3993b7de9e5e75e78cddc0
4025,Bear's Den,0nJaMZM8paoA5HEUTUXPqi,uk americana,7i3MO9TWVzZyfLghMs6qH5,60,https://i.scdn.co/image/ab6761610000e5eb9b3993b7de9e5e75e78cddc0
4026,Fancy Hagood,1klmpKnfBdJkVqr94BnuOF,,7vEdB5iMHeDapfu9kzqquJ,41,https://i.scdn.co/image/ab6761610000e5eb74a4539628b4b088d681eade
4027,Birdy,2WX2uTcsvV5OnS0inACecP,pop,7wRijQK8vRmGLK0RYW7Vr1,73,https://i.scdn.co/image/ab6761610000e5eb778483686ae247c1906f02fb
4028,Harrison Storm,5Ld19xtpAR80G2boTcHaVx,indie anthem-folk,6oImxt6z8HDS56epRgOi0I,63,https://i.scdn.co/image/ab6761610000e5ebe88da52a26cde4ca0c22f1e0
4029,Harrison Storm,5Ld19xtpAR80G2boTcHaVx,indie folk,6oImxt6z8HDS56epRgOi0I,63,https://i.scdn.co/image/ab6761610000e5ebe88da52a26cde4ca0c22f1e0
4030,KALEO,7jdFEYD2LTYjfwxOdlVjmc,icelandic indie,0QQIhT6PtJ5glyn4HKNKQ6,71,https://i.scdn.co/image/ab6761610000e5ebece7abde99be7145c0cbbe21
4031,KALEO,7jdFEYD2LTYjfwxOdlVjmc,icelandic rock,0QQIhT6PtJ5glyn4HKNKQ6,71,https://i.scdn.co/image/ab6761610000e5ebece7abde99be7145c0cbbe21
4032,KALEO,7jdFEYD2LTYjfwxOdlVjmc,modern alternative rock,0QQIhT6PtJ5glyn4HKNKQ6,71,https://i.scdn.co/image/ab6761610000e5ebece7abde99be7145c0cbbe21
4033,Henry Jamison,2XdtmipGVPmA62ptDgX8QC,indie folk,5QENB0ad34Y0Fs2j7DoOXI,52,https://i.scdn.co/image/ab6761610000e5eb9407882748cb5221facae356
4034,Henry Jamison,2XdtmipGVPmA62ptDgX8QC,new americana,5QENB0ad34Y0Fs2j7DoOXI,52,https://i.scdn.co/image/ab6761610000e5eb9407882748cb5221facae356
4035,Henry Jamison,2XdtmipGVPmA62ptDgX8QC,pop folk,5QENB0ad34Y0Fs2j7DoOXI,52,https://i.scdn.co/image/ab6761610000e5eb9407882748cb5221facae356
4036,Henry Jamison,2XdtmipGVPmA62ptDgX8QC,stomp and holler,5QENB0ad34Y0Fs2j7DoOXI,52,https://i.scdn.co/image/ab6761610000e5eb9407882748cb5221facae356
4037,Henry Jamison,2XdtmipGVPmA62ptDgX8QC,vermont indie,5QENB0ad34Y0Fs2j7DoOXI,52,https://i.scdn.co/image/ab6761610000e5eb9407882748cb5221facae356
4038,Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,folk-pop,5fQa04cwDF11Giq5N2tGdU,77,https://i.scdn.co/image/ab6761610000e5eb2cd8d09c5888a19d747f60a2
4039,Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,irish pop,5fQa04cwDF11Giq5N2tGdU,77,https://i.scdn.co/image/ab6761610000e5eb2cd8d09c5888a19d747f60a2
4040,Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,pop,5fQa04cwDF11Giq5N2tGdU,77,https://i.scdn.co/image/ab6761610000e5eb2cd8d09c5888a19d747f60a2
4041,Hudson Taylor,4DX2G1URzfEiRg2wBfv4ub,folk-pop,6qPdMSH6y9b7khSM3oQJLB,44,https://i.scdn.co/image/ab6761610000e5ebf92411787d15fde9d4fc61ab
4042,The Dead Tongues,5nM5pj6cEIkzCkwBJZibHK,deep new americana,1mKLnhqWC5imlKFmmqLtvL,47,https://i.scdn.co/image/ab6761610000e5eb97a71b9f12eed1bcac87b814
4043,The Dead Tongues,5nM5pj6cEIkzCkwBJZibHK,new americana,1mKLnhqWC5imlKFmmqLtvL,47,https://i.scdn.co/image/ab6761610000e5eb97a71b9f12eed1bcac87b814
4044,The Dead Tongues,5nM5pj6cEIkzCkwBJZibHK,north carolina roots,1mKLnhqWC5imlKFmmqLtvL,47,https://i.scdn.co/image/ab6761610000e5eb97a71b9f12eed1bcac87b814
4045,The Dead Tongues,5nM5pj6cEIkzCkwBJZibHK,stomp and holler,1mKLnhqWC5imlKFmmqLtvL,47,https://i.scdn.co/image/ab6761610000e5eb97a71b9f12eed1bcac87b814
4046,Sam Feldt,20gsENnposVs2I4rQ5kvrf,dance pop,7zs5zHtydDQ4RTEylVtXRp,74,https://i.scdn.co/image/ab6761610000e5eb9b494e739143983605696170
4047,Sam Feldt,20gsENnposVs2I4rQ5kvrf,edm,7zs5zHtydDQ4RTEylVtXRp,74,https://i.scdn.co/image/ab6761610000e5eb9b494e739143983605696170
